genes	logFC	logCPM	PValue	FDR
ENSG00000169291	ENSG00000169291	-2.00878644345148	3.41282279415242	1.0485986093066e-90	8.23448290023776e-89
ENSG00000024422	ENSG00000024422	-1.73248058673496	7.02994575174134	2.36677971472152e-90	1.85107087161904e-88
ENSG00000163827	ENSG00000163827	-2.68203408393109	0.352815136924414	9.6886843723725e-90	7.54701631876984e-88
ENSG00000117594	ENSG00000117594	-2.73181667814844	2.17265800671979	2.43588968961658e-89	1.88981996080373e-87
ENSG00000185818	ENSG00000185818	-2.92164852749787	4.02808288453092	4.15001395681317e-89	3.20679878470867e-87
ENSG00000177119	ENSG00000177119	-1.44155156761659	6.96373620394228	6.0596553531978e-89	4.6637618371743e-87
ENSG00000146966	ENSG00000146966	-2.06797465568959	2.7818803105553	1.32522745332652e-88	1.01590253743499e-86
ENSG00000134121	ENSG00000134121	-2.96003671701496	3.84541084152293	2.76627065773754e-88	2.11220618838631e-86
ENSG00000170275	ENSG00000170275	-1.04955914846706	7.54594460353133	2.78877801013518e-88	2.1210084094406e-86
ENSG00000137960	ENSG00000137960	-2.50926071117998	1.59418340948591	4.07244319566039e-88	3.08515520210853e-86
ENSG00000120279	ENSG00000120279	-1.85138022042965	3.66891826024528	6.88008251356475e-88	5.19177476550952e-86
ENSG00000072163	ENSG00000072163	-1.84185078738901	4.67955321086687	6.97990937341466e-88	5.24661047765076e-86
ENSG00000145362	ENSG00000145362	-2.21895170778834	4.37815343216563	8.54594123904538e-88	6.39885631224336e-86
ENSG00000124785	ENSG00000124785	-2.12151538807324	4.17940469151257	1.81683848185996e-87	1.35512300357416e-85
ENSG00000230838	ENSG00000230838	5.53977442394203	2.43764346838105	1.98067134166173e-87	1.47163880685466e-85
ENSG00000203727	ENSG00000203727	-2.89805654370508	3.25104616415474	2.26508622248981e-87	1.67651094429342e-85
ENSG00000186469	ENSG00000186469	-1.88411979660326	4.41939484063764	4.15368559113645e-87	3.06262970418222e-85
ENSG00000137713	ENSG00000137713	-1.39478558026104	5.3824744097052	4.2710513705865e-87	3.13719278999962e-85
ENSG00000262179	ENSG00000262179	-2.98975496946657	-0.253212148249269	5.25933400688293e-87	3.84847781609713e-85
ENSG00000197894	ENSG00000197894	-0.893176836792178	6.77695889292243	6.12295297724835e-87	4.46351719299938e-85
ENSG00000154240	ENSG00000154240	-1.67391891079983	2.84360342147801	1.20636639194811e-86	8.76112254122316e-85
ENSG00000119138	ENSG00000119138	-1.63623911888295	6.01173940458167	5.15432647006132e-86	3.72926137635373e-84
ENSG00000198885	ENSG00000198885	-2.3599765091718	1.84607759774205	1.00426253208607e-85	7.23893417717858e-84
ENSG00000053438	ENSG00000053438	-3.05969861305579	1.76146955234547	1.59971277014562e-85	1.14881975069417e-83
ENSG00000158966	ENSG00000158966	-2.06275260451483	4.36941885252965	2.25536155214994e-85	1.61366942460861e-83
ENSG00000108924	ENSG00000108924	-2.80004209516331	3.82692990628502	2.59096440213944e-85	1.84694650629261e-83
ENSG00000053254	ENSG00000053254	-1.55332343602947	5.79084699261697	2.7780629493761e-85	1.97303750206057e-83
ENSG00000113580	ENSG00000113580	-1.6321153672575	6.2073627054587	5.73691205898437e-85	4.05954824745275e-83
ENSG00000177469	ENSG00000177469	-1.71438838956318	8.41050126568591	6.15306429954565e-85	4.33813489557018e-83
ENSG00000127564	ENSG00000127564	4.0412261995076	4.0743581538198	6.56085678902567e-85	4.60882296183265e-83
ENSG00000090889	ENSG00000090889	3.68801353682793	4.70569317382014	9.02724146134847e-85	6.31841487501195e-83
ENSG00000111275	ENSG00000111275	-2.05511591801846	6.74672834894418	1.21908030182077e-84	8.5018748269219e-83
ENSG00000076067	ENSG00000076067	-1.14397676962395	5.51745487307467	1.53172264892112e-84	1.06438194718914e-82
ENSG00000169764	ENSG00000169764	-1.19966888510013	7.13381187508792	2.88639685806068e-84	1.9985453227246e-82
ENSG00000107104	ENSG00000107104	-1.77350938295386	5.7416964865858	3.95717375188966e-84	2.73016723353587e-82
ENSG00000197702	ENSG00000197702	-1.17168879901663	7.22732491459674	8.42632174933042e-84	5.79287130083862e-82
ENSG00000119865	ENSG00000119865	-1.68288782045534	3.49637342816995	9.06509358751704e-84	6.20991056466859e-82
ENSG00000157404	ENSG00000157404	-2.99402722257414	6.16546877081362	1.35337365848322e-83	9.23832944684768e-82
ENSG00000203805	ENSG00000203805	5.14718727584501	3.11075646195153	1.53023069284048e-83	1.04088015930607e-81
ENSG00000110799	ENSG00000110799	-1.90025504433828	7.93081120354859	1.77433629834407e-83	1.2026887232074e-81
ENSG00000281769	ENSG00000281769	-4.11048374075291	-0.43250946505538	2.53685050505503e-83	1.71352720477808e-81
ENSG00000007314	ENSG00000007314	-2.86213416957827	2.02787691683396	2.79217386926812e-83	1.87941515005302e-81
ENSG00000177098	ENSG00000177098	-2.32186969434215	3.78174664355717	4.32880787997581e-83	2.90360800782544e-81
ENSG00000205038	ENSG00000205038	-3.03534977814965	1.04129369167712	7.29257139937681e-83	4.87466762260073e-81
ENSG00000105011	ENSG00000105011	2.96909419267691	4.71902891801148	1.16016636853197e-82	7.72830824389676e-81
ENSG00000128918	ENSG00000128918	-2.67481209758946	2.17297775539463	1.35148207803551e-82	8.97179752009963e-81
ENSG00000165795	ENSG00000165795	-2.20732833902249	6.89507812524999	1.7022027521295e-82	1.12613536868622e-80
ENSG00000182253	ENSG00000182253	-2.96449098511646	6.5635718612869	4.53999240961298e-82	2.9932960194165e-80
ENSG00000115459	ENSG00000115459	-1.22868862843576	4.79034345592997	5.89980938770854e-82	3.87661625005965e-80
ENSG00000135678	ENSG00000135678	-2.03417354859558	5.34340403194524	7.54550456181647e-82	4.94115447881934e-80
ENSG00000135144	ENSG00000135144	-2.14412704401718	3.07516243650074	8.27291658315515e-82	5.39919603220916e-80
ENSG00000109794	ENSG00000109794	-1.99662248765417	2.1270720214052	9.76850998642413e-82	6.35380726995762e-80
ENSG00000206384	ENSG00000206384	-2.96973300158786	2.46115923218078	1.33675218750851e-81	8.66556334170786e-80
ENSG00000165152	ENSG00000165152	-2.05590469290803	1.79781106435344	1.81532689118722e-81	1.17285902621922e-79
ENSG00000122547	ENSG00000122547	-1.53932433024421	3.79591502135602	2.04999167606059e-81	1.32005797327128e-79
ENSG00000168917	ENSG00000168917	-1.84632418541339	2.09492416802384	2.05922504669772e-81	1.321598320668e-79
ENSG00000177666	ENSG00000177666	-1.64016338911832	6.80465589322913	2.34594104964742e-81	1.50062547010228e-79
ENSG00000196715	ENSG00000196715	-1.11224957160789	6.53202282635445	2.39259080288834e-81	1.52541482277878e-79
ENSG00000187134	ENSG00000187134	-3.24810951785996	4.22237904800727	2.41009043853276e-81	1.53151733853868e-79
ENSG00000171992	ENSG00000171992	-1.61946324007876	6.67886738605983	7.42801733262728e-81	4.7047356993998e-79
ENSG00000182118	ENSG00000182118	-2.34996835196837	2.90889170481355	7.53354453860093e-81	4.75598082995728e-79
ENSG00000162616	ENSG00000162616	-1.38813935734552	4.53183228561535	8.17555351037981e-81	5.14447370402336e-79
ENSG00000232079	ENSG00000232079	-3.70344962449843	-0.214596550928053	8.64726524795192e-81	5.42363214480309e-79
ENSG00000286322	ENSG00000286322	-4.18924810131718	-1.1366574957494	1.21338995094764e-80	7.58584694899887e-79
ENSG00000077152	ENSG00000077152	3.14549800730799	4.50903424170169	1.3338636303906e-80	8.31212181028568e-79
ENSG00000072657	ENSG00000072657	-3.63624970119903	0.143091711731994	1.37603452948465e-80	8.5473424567796e-79
ENSG00000276043	ENSG00000276043	3.31238591254549	4.38181377770555	4.35191645590624e-80	2.69456160561528e-78
ENSG00000153902	ENSG00000153902	-2.06824833744853	2.07048245665393	4.39035776818519e-80	2.70967831839621e-78
ENSG00000173269	ENSG00000173269	-1.75683470549691	5.54960228164623	8.43722311614253e-80	5.19077312603954e-78
ENSG00000136160	ENSG00000136160	-2.09888653279443	3.97983259395921	1.9798962992019e-79	1.21421068914229e-77
ENSG00000129680	ENSG00000129680	-1.84171104571099	3.58163755201871	2.28692707398788e-79	1.39806510174993e-77
ENSG00000154188	ENSG00000154188	-2.58809072164074	2.92070837875648	2.4465558441344e-79	1.49093267498386e-77
ENSG00000154678	ENSG00000154678	-2.75617560161247	2.84502162450624	2.77208632791517e-79	1.68399885794545e-77
ENSG00000113578	ENSG00000113578	-2.03902176790575	4.30108799367473	3.17643279698692e-79	1.92358397404995e-77
ENSG00000198478	ENSG00000198478	-1.92417470476937	4.65851802529739	3.4633544657602e-79	2.09078379904861e-77
ENSG00000134531	ENSG00000134531	-1.78152917461037	7.87632311909797	3.75506584779445e-79	2.25982436285649e-77
ENSG00000151623	ENSG00000151623	-2.1563304053593	3.40587917454899	4.42765550114098e-79	2.65631829102613e-77
ENSG00000135604	ENSG00000135604	-1.94248907792394	2.9472761464725	7.8749680274055e-79	4.70986477874364e-77
ENSG00000224940	ENSG00000224940	-3.11678516537863	0.803616999317462	8.13335254943271e-79	4.84938594289941e-77
ENSG00000188215	ENSG00000188215	-1.13985349269823	4.17903764078614	9.19007433822185e-79	5.46258018663907e-77
ENSG00000166803	ENSG00000166803	3.19866725129748	2.75310645896197	1.19880666226275e-78	7.10384880416927e-77
ENSG00000068976	ENSG00000068976	-2.59913199199838	1.15490453854741	1.79722828762111e-78	1.06173871743928e-76
ENSG00000152253	ENSG00000152253	2.69069959613292	2.86666995458205	1.9707797794404e-78	1.16071718839115e-76
ENSG00000164946	ENSG00000164946	-2.72290379002722	2.69144333263582	3.61441825208334e-78	2.12228972017465e-76
ENSG00000184601	ENSG00000184601	-4.31116254995038	0.579729160035986	4.03384231047188e-78	2.36138684102109e-76
ENSG00000130032	ENSG00000130032	-2.87251719600012	0.999178840140421	5.13411015526617e-78	2.99639697823057e-76
ENSG00000115504	ENSG00000115504	-1.29137139532661	5.19424566437441	5.86074172986444e-78	3.41017496197353e-76
ENSG00000184500	ENSG00000184500	-1.89953622639072	4.92088773717776	9.29069120755255e-78	5.38971689932433e-76
ENSG00000132561	ENSG00000132561	-2.47808886782606	5.73226483066713	1.7704077431046e-77	1.02397415512858e-75
ENSG00000125355	ENSG00000125355	-2.17074667013874	2.02156036371046	2.06275135731377e-77	1.18949942449515e-75
ENSG00000183856	ENSG00000183856	3.60916848141387	5.28894890260255	2.12996704297639e-77	1.22460426595886e-75
ENSG00000075702	ENSG00000075702	2.94630509032617	3.77211126424175	2.19432176360179e-77	1.25786076644687e-75
ENSG00000133116	ENSG00000133116	-2.3689743524542	1.65109760764732	5.26385023267043e-77	3.00849286374933e-75
ENSG00000186594	ENSG00000186594	-1.44126705478073	3.82176708832516	7.44387706012029e-77	4.24191200729805e-75
ENSG00000092607	ENSG00000092607	-1.96147954165445	3.25442646832003	1.01154904472004e-76	5.74738366055933e-75
ENSG00000108799	ENSG00000108799	-1.2059896343009	5.50501141141613	1.42126083249362e-76	8.05158849328793e-75
ENSG00000104415	ENSG00000104415	3.65182539242565	5.09562422096014	1.94037651841421e-76	1.09602905212648e-74
ENSG00000240583	ENSG00000240583	-1.94420808412928	7.30614565945043	2.17947049953654e-76	1.22749303527833e-74
ENSG00000154856	ENSG00000154856	-2.10899767697103	4.95975898162118	2.26109670100699e-76	1.26976354854805e-74
ENSG00000158402	ENSG00000158402	3.23556872827711	2.54844928202201	2.74370558563567e-76	1.53631607255971e-74
ENSG00000102802	ENSG00000102802	-2.3401664350458	3.67409276399519	4.16869535762144e-76	2.32748141383038e-74
ENSG00000171115	ENSG00000171115	-1.77330784895451	4.19963187280584	4.91795279145525e-76	2.73789660015368e-74
ENSG00000174899	ENSG00000174899	-2.67556281547451	0.938296795055392	5.97044640846616e-76	3.31428401490659e-74
ENSG00000074416	ENSG00000074416	-1.98287747288542	6.82681098128043	6.46942705573461e-76	3.58098544019144e-74
ENSG00000175063	ENSG00000175063	4.0552870880834	5.2338013025547	6.6743004577277e-76	3.68383246406811e-74
ENSG00000259916	ENSG00000259916	-4.20544510310446	-1.32420306252401	1.0642524149454e-75	5.85732995781063e-74
ENSG00000155970	ENSG00000155970	-2.07915759816657	1.47107129048452	1.24575012659878e-75	6.83676163228272e-74
ENSG00000136732	ENSG00000136732	-1.72804218514858	4.72219229875406	1.418551083936e-75	7.76305094602709e-74
ENSG00000102010	ENSG00000102010	-2.50894540229426	1.10360617288375	1.51503633566816e-75	8.26764743854166e-74
ENSG00000099204	ENSG00000099204	-1.52246010265007	7.17133227563475	1.59684262344151e-75	8.68952276046286e-74
ENSG00000046889	ENSG00000046889	-2.15453514149593	3.77558354783156	2.57499112783871e-75	1.39729434290978e-73
ENSG00000042286	ENSG00000042286	-1.57968992968001	4.71869702629099	3.11185395348623e-75	1.68388780597891e-73
ENSG00000169241	ENSG00000169241	1.87175684192804	6.62034032648417	3.15146150698219e-75	1.70055679865592e-73
ENSG00000132970	ENSG00000132970	-2.05154392433317	2.82165177752317	3.29980182259237e-75	1.77564266319887e-73
ENSG00000229108	ENSG00000229108	-3.30965851101641	-0.112611798767257	3.4372332882679e-75	1.84445757396554e-73
ENSG00000088325	ENSG00000088325	3.43542580824806	6.21498353951161	4.12365712586453e-75	2.20667059161914e-73
ENSG00000221818	ENSG00000221818	-2.10795022752802	2.51936013777256	6.02191196078862e-75	3.21357169222416e-73
ENSG00000122641	ENSG00000122641	3.50105727633388	6.28872751324632	6.45053438707085e-75	3.43282157822134e-73
ENSG00000136011	ENSG00000136011	-2.72692068640181	0.285542163451606	1.11195700061687e-74	5.90131465327381e-73
ENSG00000164318	ENSG00000164318	-1.68190625836701	3.78338793734713	1.36634627930768e-74	7.23152806127827e-73
ENSG00000123485	ENSG00000123485	3.4211174585336	3.8964687314923	1.52642712863458e-74	8.05669925436143e-73
ENSG00000114480	ENSG00000114480	-1.37824656246267	5.2409144442443	1.54097680372312e-74	8.11133239627337e-73
ENSG00000081041	ENSG00000081041	-3.07590148170227	2.47176257761575	1.69478054428764e-74	8.89667678112735e-73
ENSG00000161888	ENSG00000161888	3.12107035398028	3.47353014551403	2.18382331101362e-74	1.14328180818865e-72
ENSG00000109906	ENSG00000109906	-3.1815971915412	4.69996953524865	3.28114648267059e-74	1.71311318249271e-72
ENSG00000107562	ENSG00000107562	-1.87426577295815	7.3758353241653	3.58993551848163e-74	1.8644293582133e-72
ENSG00000143549	ENSG00000143549	1.22182222047778	8.97984251646836	3.59026670077311e-74	1.8644293582133e-72
ENSG00000122591	ENSG00000122591	-1.85497494689712	4.59811851800125	4.93559342695368e-74	2.55618750192738e-72
ENSG00000187730	ENSG00000187730	3.35932994533357	1.98649076434429	5.86687550210985e-74	3.03038237833578e-72
ENSG00000170312	ENSG00000170312	2.9860635596673	5.45492416353728	7.79417587809387e-74	4.01514372301379e-72
ENSG00000249669	ENSG00000249669	-2.61236518779727	4.15188187939769	1.09903845829644e-73	5.64660237696025e-72
ENSG00000123975	ENSG00000123975	2.55582682150319	5.03586629592282	1.45292200894999e-73	7.44497277689545e-72
ENSG00000136383	ENSG00000136383	-1.82079002234607	3.51278899211069	1.77935610791675e-73	9.09354531553857e-72
ENSG00000258311	ENSG00000258311	-2.22498074478927	-0.852820595563568	3.18999314690318e-73	1.62597064938986e-71
ENSG00000170989	ENSG00000170989	-1.87375442469084	5.08453580483929	3.41771512872476e-73	1.7374584435975e-71
ENSG00000134057	ENSG00000134057	2.44181970643801	5.64059322693365	3.85548374916916e-73	1.95486181276771e-71
ENSG00000103044	ENSG00000103044	-2.73436325073379	3.49887772986424	5.70763587834652e-73	2.8863903114633e-71
ENSG00000166292	ENSG00000166292	-3.02840852880633	2.29469680972707	5.8631787377239e-73	2.95730775079244e-71
ENSG00000146592	ENSG00000146592	-2.04681782441985	3.2659483422225	9.89080843211401e-73	4.97579784613485e-71
ENSG00000165507	ENSG00000165507	-2.06042385101558	6.74660319448128	1.02879153169649e-72	5.16212852189941e-71
ENSG00000113648	ENSG00000113648	1.08665006445779	7.69797486223339	1.18127984040368e-72	5.91190776085965e-71
ENSG00000143228	ENSG00000143228	3.63366660284692	4.12445754926666	1.28539001960131e-72	6.41632155004088e-71
ENSG00000254211	ENSG00000254211	-3.25460735843378	-0.545185331205258	1.66085619623091e-72	8.26918041205894e-71
ENSG00000169432	ENSG00000169432	-2.27248953489475	0.512522427767093	1.89323892286287e-72	9.40195103132773e-71
ENSG00000261371	ENSG00000261371	-1.55105415871568	7.74313206906456	2.14912699879613e-72	1.06453424007035e-70
ENSG00000145936	ENSG00000145936	-2.35863746290863	3.50041406955255	2.35564609198791e-72	1.16384581087014e-70
ENSG00000141404	ENSG00000141404	-1.9948551854163	2.58719136066273	2.70963422027333e-72	1.33532433334796e-70
ENSG00000164035	ENSG00000164035	-1.82915993999214	4.55856945435162	3.52488153823068e-72	1.73266314390688e-70
ENSG00000156298	ENSG00000156298	-2.21241073615327	3.59008337871405	4.107669168123e-72	2.01400895913198e-70
ENSG00000069702	ENSG00000069702	-2.48571661593803	6.29385431799476	4.27327903949335e-72	2.08990391101095e-70
ENSG00000129757	ENSG00000129757	-1.87365277336199	4.28880030802058	4.29390992179677e-72	2.09469070376945e-70
ENSG00000166473	ENSG00000166473	-2.50079498992578	1.28397276489079	4.59891383528529e-72	2.23782915541665e-70
ENSG00000079462	ENSG00000079462	2.45261062132277	5.55339131499117	1.01938843369306e-71	4.94787581961873e-70
ENSG00000162618	ENSG00000162618	-1.62468122422971	5.26945717263385	1.201872364392e-71	5.81899005897861e-70
ENSG00000185561	ENSG00000185561	-1.63199915732576	3.70624082197591	1.21110657600571e-71	5.84903920881959e-70
ENSG00000178695	ENSG00000178695	-1.56450547671944	7.0029884950541	1.2931762278597e-71	6.22982004234254e-70
ENSG00000148730	ENSG00000148730	-1.02264833009417	7.7600227468975	1.82946385432217e-71	8.79143849198899e-70
ENSG00000198932	ENSG00000198932	-1.90037363902549	3.27619231095925	2.38494697420649e-71	1.14323587215189e-69
ENSG00000245025	ENSG00000245025	-1.73799187146317	0.855108863349599	2.75296304918556e-71	1.31637970752888e-69
ENSG00000267653	ENSG00000267653	-4.41837321397863	-0.726424361650393	3.27702809013093e-71	1.56310194185554e-69
ENSG00000160877	ENSG00000160877	1.47910194625342	6.47831462702801	3.33032410110544e-71	1.58461086170332e-69
ENSG00000178385	ENSG00000178385	-1.53496992326112	4.012097064858	3.3548148939578e-71	1.59234187030656e-69
ENSG00000090659	ENSG00000090659	-2.55103068331417	2.14612931530725	3.8325282967109e-71	1.81462700087895e-69
ENSG00000164611	ENSG00000164611	3.08262472033373	4.542502184566	4.05970026717475e-71	1.91281194539712e-69
ENSG00000178662	ENSG00000178662	-2.42379303769438	2.30344380703707	4.04993588278756e-71	1.91281194539712e-69
ENSG00000167900	ENSG00000167900	3.01840275539228	6.00202222878356	6.12479373922158e-71	2.87457184309943e-69
ENSG00000253177	ENSG00000253177	-2.76147275727539	-1.1213835872878	6.13067397948528e-71	2.87457184309943e-69
