mirbase_id	ensembl_gene_id
hsa-mir-4257	ENSG00000145247
hsa-mir-4257	ENSG00000175029
hsa-mir-4257	ENSG00000176490
hsa-mir-4257	ENSG00000137309
hsa-mir-4257	ENSG00000183682
hsa-mir-4257	ENSG00000135678
hsa-mir-4257	ENSG00000163807
hsa-mir-4257	ENSG00000149948
hsa-mir-4257	ENSG00000135457
hsa-mir-4257	ENSG00000265972
hsa-mir-4257	ENSG00000171766
hsa-mir-4257	ENSG00000122691
hsa-mir-4257	ENSG00000175449
hsa-mir-4257	ENSG00000224470
hsa-mir-4258	ENSG00000161904
hsa-mir-4259	ENSG00000125952
hsa-mir-4259	ENSG00000233276
hsa-mir-4259	ENSG00000117505
hsa-mir-4259	ENSG00000100478
hsa-mir-4260	ENSG00000170315
hsa-mir-4260	ENSG00000178690
hsa-mir-4260	ENSG00000149054
hsa-mir-4261	ENSG00000102908
hsa-mir-4262	ENSG00000173275
hsa-mir-4262	ENSG00000181333
hsa-mir-4263	ENSG00000156671
hsa-mir-4263	ENSG00000185963
hsa-mir-4264	ENSG00000100433
hsa-mir-4266	ENSG00000161405
hsa-mir-4266	ENSG00000169905
hsa-mir-4266	ENSG00000102053
hsa-mir-4267	ENSG00000148339
hsa-mir-4267	ENSG00000143376
hsa-mir-4267	ENSG00000155256
hsa-mir-4267	ENSG00000158669
hsa-mir-4267	ENSG00000188549
hsa-mir-4267	ENSG00000135472
hsa-mir-4267	ENSG00000129460
hsa-mir-4267	ENSG00000198830
hsa-mir-4267	ENSG00000159388
hsa-mir-4268	ENSG00000164463
hsa-mir-4268	ENSG00000183530
hsa-mir-4268	ENSG00000011451
hsa-mir-4268	ENSG00000114019
hsa-mir-4268	ENSG00000143321
hsa-mir-4269	ENSG00000154096
hsa-mir-4269	ENSG00000155846
hsa-mir-4269	ENSG00000163093
hsa-mir-4270	ENSG00000158747
hsa-mir-4270	ENSG00000077549
hsa-mir-4270	ENSG00000011347
hsa-mir-4270	ENSG00000112559
hsa-mir-4270	ENSG00000082805
hsa-mir-4270	ENSG00000107263
hsa-mir-4270	ENSG00000145777
hsa-mir-4270	ENSG00000197879
hsa-mir-4270	ENSG00000168610
hsa-mir-4270	ENSG00000034152
hsa-mir-4270	ENSG00000257704
hsa-mir-4270	ENSG00000167767
hsa-mir-4270	ENSG00000182534
hsa-mir-4270	ENSG00000141905
hsa-mir-4270	ENSG00000112902
hsa-mir-4270	ENSG00000083799
hsa-mir-4270	ENSG00000135365
hsa-mir-4270	ENSG00000125970
hsa-mir-4270	ENSG00000108511
hsa-mir-4270	ENSG00000070444
hsa-mir-4270	ENSG00000240682
hsa-mir-4270	ENSG00000076356
hsa-mir-4270	ENSG00000102962
hsa-mir-4270	ENSG00000057252
hsa-mir-4270	ENSG00000130726
hsa-mir-4270	ENSG00000158169
hsa-mir-4270	ENSG00000197106
hsa-mir-4270	ENSG00000090863
hsa-mir-4270	ENSG00000139697
hsa-mir-4271	ENSG00000160392
hsa-mir-4271	ENSG00000166167
hsa-mir-4271	ENSG00000244687
hsa-mir-4271	ENSG00000158710
hsa-mir-4271	ENSG00000138767
hsa-mir-4271	ENSG00000187605
hsa-mir-4271	ENSG00000161642
hsa-mir-4271	ENSG00000139998
hsa-mir-4271	ENSG00000158955
hsa-mir-4271	ENSG00000197872
hsa-mir-4271	ENSG00000197063
hsa-mir-4271	ENSG00000114779
hsa-mir-4271	ENSG00000125834
hsa-mir-4271	ENSG00000185591
hsa-mir-4271	ENSG00000066117
hsa-mir-4271	ENSG00000146555
hsa-mir-4271	ENSG00000107731
hsa-mir-4271	ENSG00000139645
hsa-mir-4271	ENSG00000155366
hsa-mir-4271	ENSG00000143442
hsa-mir-4271	ENSG00000166272
hsa-mir-4271	ENSG00000159202
hsa-mir-4271	ENSG00000183779
hsa-mir-4271	ENSG00000100030
hsa-mir-4271	ENSG00000138083
hsa-mir-4271	ENSG00000123836
hsa-mir-4271	ENSG00000182575
hsa-mir-4271	ENSG00000174307
hsa-mir-4271	ENSG00000181722
hsa-mir-4271	ENSG00000117298
hsa-mir-4271	ENSG00000006534
hsa-mir-4271	ENSG00000067191
hsa-mir-4271	ENSG00000206557
hsa-mir-4273	ENSG00000137822
hsa-mir-4276	ENSG00000175984
hsa-mir-4277	ENSG00000110367
hsa-mir-4277	ENSG00000189079
hsa-mir-4278	ENSG00000072501
hsa-mir-4278	ENSG00000142459
hsa-mir-4278	ENSG00000119383
hsa-mir-4278	ENSG00000157985
hsa-mir-4278	ENSG00000203879
hsa-mir-4279	ENSG00000167703
hsa-mir-4279	ENSG00000159110
hsa-mir-4279	ENSG00000177663
hsa-mir-4279	ENSG00000272886
hsa-mir-4279	ENSG00000144730
hsa-mir-4279	ENSG00000134042
hsa-mir-4279	ENSG00000146267
hsa-mir-4279	ENSG00000174840
hsa-mir-4279	ENSG00000154380
hsa-mir-4279	ENSG00000182963
hsa-mir-4279	ENSG00000091317
hsa-mir-4279	ENSG00000112379
hsa-mir-4279	ENSG00000134369
hsa-mir-4279	ENSG00000135378
hsa-mir-4279	ENSG00000136868
hsa-mir-4279	ENSG00000124766
hsa-mir-4279	ENSG00000154928
hsa-mir-4279	ENSG00000169756
hsa-mir-4279	ENSG00000025800
hsa-mir-4279	ENSG00000111424
hsa-mir-4279	ENSG00000157654
hsa-mir-4279	ENSG00000112782
hsa-mir-4279	ENSG00000143322
hsa-mir-4279	ENSG00000253719
hsa-mir-4279	ENSG00000129116
hsa-mir-4279	ENSG00000149187
hsa-mir-4281	ENSG00000173548
hsa-mir-4281	ENSG00000176095
hsa-mir-4281	ENSG00000186575
hsa-mir-4281	ENSG00000142634
hsa-mir-4281	ENSG00000069399
hsa-mir-4282	ENSG00000112531
hsa-mir-4282	ENSG00000154380
hsa-mir-4282	ENSG00000119335
hsa-mir-4284	ENSG00000161405
hsa-mir-4284	ENSG00000131482
hsa-mir-4284	ENSG00000167703
hsa-mir-4284	ENSG00000124783
hsa-mir-4284	ENSG00000108219
hsa-mir-4284	ENSG00000165633
hsa-mir-4284	ENSG00000056972
hsa-mir-4284	ENSG00000188000
hsa-mir-4284	ENSG00000119004
hsa-mir-4284	ENSG00000182318
hsa-mir-4284	ENSG00000172243
hsa-mir-4284	ENSG00000120253
hsa-mir-4284	ENSG00000180592
hsa-mir-4284	ENSG00000137413
hsa-mir-4284	ENSG00000169499
hsa-mir-4284	ENSG00000076067
hsa-mir-4284	ENSG00000068489
hsa-mir-4284	ENSG00000109133
hsa-mir-4284	ENSG00000139291
hsa-mir-4284	ENSG00000164663
hsa-mir-4284	ENSG00000197479
hsa-mir-4284	ENSG00000163735
hsa-mir-4284	ENSG00000109814
hsa-mir-4284	ENSG00000083844
hsa-mir-4284	ENSG00000100028
hsa-mir-4284	ENSG00000170275
hsa-mir-4284	ENSG00000173083
hsa-mir-4284	ENSG00000090376
hsa-mir-4284	ENSG00000103319
hsa-mir-4284	ENSG00000101966
hsa-mir-4284	ENSG00000214456
hsa-mir-4284	ENSG00000130669
hsa-mir-4284	ENSG00000164916
hsa-mir-4284	ENSG00000160712
hsa-mir-4286	ENSG00000128342
hsa-mir-4286	ENSG00000130517
hsa-mir-4286	ENSG00000124702
hsa-mir-4286	ENSG00000170779
hsa-mir-4286	ENSG00000122490
hsa-mir-4286	ENSG00000171388
hsa-mir-4286	ENSG00000112511
hsa-mir-4286	ENSG00000064419
hsa-mir-4286	ENSG00000178233
hsa-mir-4287	ENSG00000112531
hsa-mir-4287	ENSG00000177108
hsa-mir-4287	ENSG00000042445
hsa-mir-4287	ENSG00000104611
hsa-mir-4287	ENSG00000170776
hsa-mir-4287	ENSG00000157654
hsa-mir-4287	ENSG00000180329
hsa-mir-4287	ENSG00000181722
hsa-mir-4288	ENSG00000137273
hsa-mir-4289	ENSG00000159140
hsa-mir-4289	ENSG00000183283
hsa-mir-4289	ENSG00000135837
hsa-mir-4289	ENSG00000259075
hsa-mir-429	ENSG00000078177
hsa-mir-429	ENSG00000169946
hsa-mir-429	ENSG00000149187
hsa-mir-4290	ENSG00000099968
hsa-mir-4290	ENSG00000165424
hsa-mir-4290	ENSG00000154478
hsa-mir-4290	ENSG00000163531
hsa-mir-4290	ENSG00000175352
hsa-mir-4290	ENSG00000182732
hsa-mir-4290	ENSG00000002587
hsa-mir-4290	ENSG00000128699
hsa-mir-4290	ENSG00000288701
hsa-mir-4290	ENSG00000174151
hsa-mir-4290	ENSG00000166949
hsa-mir-4291	ENSG00000135823
hsa-mir-4291	ENSG00000106609
hsa-mir-4291	ENSG00000168092
hsa-mir-4291	ENSG00000111817
hsa-mir-4291	ENSG00000138185
hsa-mir-4291	ENSG00000167528
hsa-mir-4292	ENSG00000177181
hsa-mir-4292	ENSG00000125818
hsa-mir-4292	ENSG00000020129
hsa-mir-4292	ENSG00000179364
hsa-mir-4292	ENSG00000135823
hsa-mir-4292	ENSG00000105576
hsa-mir-4292	ENSG00000128595
hsa-mir-4293	ENSG00000112200
hsa-mir-4293	ENSG00000107771
hsa-mir-4293	ENSG00000162441
hsa-mir-4293	ENSG00000197037
hsa-mir-4293	ENSG00000125651
hsa-mir-4293	ENSG00000124212
hsa-mir-4293	ENSG00000139644
hsa-mir-4293	ENSG00000089280
hsa-mir-4294	ENSG00000161405
hsa-mir-4294	ENSG00000168066
hsa-mir-4295	ENSG00000006695
hsa-mir-4295	ENSG00000170113
hsa-mir-4295	ENSG00000109971
hsa-mir-4295	ENSG00000188215
hsa-mir-4295	ENSG00000155111
hsa-mir-4295	ENSG00000118242
hsa-mir-4295	ENSG00000161547
hsa-mir-4295	ENSG00000130779
hsa-mir-4296	ENSG00000130766
hsa-mir-4296	ENSG00000168994
hsa-mir-4297	ENSG00000133195
hsa-mir-4297	ENSG00000160602
hsa-mir-4297	ENSG00000116786
hsa-mir-4297	ENSG00000188039
hsa-mir-4297	ENSG00000136944
hsa-mir-4297	ENSG00000131023
hsa-mir-4297	ENSG00000196123
hsa-mir-4297	ENSG00000273079
hsa-mir-4297	ENSG00000113657
hsa-mir-4298	ENSG00000161217
hsa-mir-4298	ENSG00000175727
hsa-mir-4298	ENSG00000113719
hsa-mir-4298	ENSG00000143549
hsa-mir-4299	ENSG00000205572
hsa-mir-4300	ENSG00000176994
hsa-mir-4300	ENSG00000137309
hsa-mir-4300	ENSG00000177565
hsa-mir-4300	ENSG00000110195
hsa-mir-4300	ENSG00000169967
hsa-mir-4300	ENSG00000122592
hsa-mir-4300	ENSG00000204444
hsa-mir-4302	ENSG00000204604
hsa-mir-4302	ENSG00000168772
hsa-mir-4302	ENSG00000223547
hsa-mir-4302	ENSG00000181722
hsa-mir-4302	ENSG00000114120
hsa-mir-4302	ENSG00000111530
hsa-mir-4302	ENSG00000114126
hsa-mir-4302	ENSG00000197961
hsa-mir-4303	ENSG00000169641
hsa-mir-4303	ENSG00000157625
hsa-mir-4303	ENSG00000078804
hsa-mir-4306	ENSG00000167371
hsa-mir-4306	ENSG00000131467
hsa-mir-4306	ENSG00000169016
hsa-mir-4306	ENSG00000107021
hsa-mir-4306	ENSG00000100926
hsa-mir-4306	ENSG00000173068
hsa-mir-4306	ENSG00000058673
hsa-mir-4306	ENSG00000171469
hsa-mir-4306	ENSG00000149187
hsa-mir-4306	ENSG00000188322
hsa-mir-4306	ENSG00000143190
hsa-mir-4306	ENSG00000141084
hsa-mir-4306	ENSG00000196821
hsa-mir-4306	ENSG00000111335
hsa-mir-4306	ENSG00000137713
hsa-mir-4306	ENSG00000162407
hsa-mir-4306	ENSG00000114770
hsa-mir-4306	ENSG00000159388
hsa-mir-4306	ENSG00000173120
hsa-mir-4306	ENSG00000197106
hsa-mir-4306	ENSG00000186453
hsa-mir-4306	ENSG00000169991
hsa-mir-4306	ENSG00000224470
hsa-mir-4307	ENSG00000122952
hsa-mir-4307	ENSG00000064999
hsa-mir-4308	ENSG00000177181
hsa-mir-4308	ENSG00000149187
hsa-mir-4308	ENSG00000083168
hsa-mir-4308	ENSG00000185624
hsa-mir-4308	ENSG00000142864
hsa-mir-4308	ENSG00000111110
hsa-mir-4308	ENSG00000197045
hsa-mir-4308	ENSG00000103495
hsa-mir-4309	ENSG00000161405
hsa-mir-4309	ENSG00000119661
hsa-mir-4309	ENSG00000144840
hsa-mir-4310	ENSG00000146676
hsa-mir-4310	ENSG00000180667
hsa-mir-4310	ENSG00000128245
hsa-mir-4310	ENSG00000242265
hsa-mir-4310	ENSG00000234444
hsa-mir-4311	ENSG00000110367
hsa-mir-4311	ENSG00000185728
hsa-mir-4311	ENSG00000182504
hsa-mir-4311	ENSG00000101846
hsa-mir-4311	ENSG00000102908
hsa-mir-4311	ENSG00000105778
hsa-mir-4311	ENSG00000250305
hsa-mir-4311	ENSG00000126003
hsa-mir-4311	ENSG00000151320
hsa-mir-4311	ENSG00000180287
hsa-mir-4311	ENSG00000204524
hsa-mir-4311	ENSG00000062194
hsa-mir-4312	ENSG00000095794
hsa-mir-4312	ENSG00000169057
hsa-mir-4313	ENSG00000185361
hsa-mir-4313	ENSG00000124140
hsa-mir-4314	ENSG00000072958
hsa-mir-4314	ENSG00000125354
hsa-mir-4314	ENSG00000178033
hsa-mir-4314	ENSG00000115977
hsa-mir-4314	ENSG00000158158
hsa-mir-4314	ENSG00000133056
hsa-mir-4316	ENSG00000163875
hsa-mir-4316	ENSG00000180667
hsa-mir-4316	ENSG00000066117
hsa-mir-4316	ENSG00000144791
hsa-mir-4316	ENSG00000064999
hsa-mir-4316	ENSG00000134369
hsa-mir-4316	ENSG00000139289
hsa-mir-4316	ENSG00000094916
hsa-mir-4316	ENSG00000170624
hsa-mir-4316	ENSG00000165476
hsa-mir-4316	ENSG00000253626
hsa-mir-4318	ENSG00000112200
hsa-mir-4318	ENSG00000100478
hsa-mir-4319	ENSG00000164938
hsa-mir-4319	ENSG00000099875
hsa-mir-4319	ENSG00000005100
hsa-mir-4319	ENSG00000084093
hsa-mir-4319	ENSG00000164236
hsa-mir-4319	ENSG00000175376
hsa-mir-4319	ENSG00000166295
hsa-mir-4322	ENSG00000108774
hsa-mir-4323	ENSG00000196361
hsa-mir-4323	ENSG00000198053
hsa-mir-4323	ENSG00000137309
hsa-mir-4323	ENSG00000198792
hsa-mir-4323	ENSG00000103855
hsa-mir-4324	ENSG00000161405
hsa-mir-4324	ENSG00000163513
hsa-mir-4324	ENSG00000143398
hsa-mir-4324	ENSG00000139629
hsa-mir-4324	ENSG00000204116
hsa-mir-4324	ENSG00000164236
hsa-mir-4325	ENSG00000188626
hsa-mir-4325	ENSG00000179938
hsa-mir-4325	ENSG00000261794
hsa-mir-4325	ENSG00000272325
hsa-mir-4325	ENSG00000188647
hsa-mir-4326	ENSG00000129315
hsa-mir-4326	ENSG00000170500
hsa-mir-4326	ENSG00000164411
hsa-mir-4327	ENSG00000075420
hsa-mir-4327	ENSG00000166471
hsa-mir-4327	ENSG00000164938
hsa-mir-4328	ENSG00000160593
hsa-mir-4328	ENSG00000177971
hsa-mir-4328	ENSG00000060982
hsa-mir-4328	ENSG00000103067
hsa-mir-4328	ENSG00000081277
hsa-mir-4328	ENSG00000115461
hsa-mir-4329	ENSG00000124762
hsa-mir-4329	ENSG00000119547
hsa-mir-4329	ENSG00000188263
hsa-mir-4330	ENSG00000159873
hsa-mir-4418	ENSG00000196262
hsa-mir-4418	ENSG00000196233
hsa-mir-4418	ENSG00000117868
hsa-mir-4420	ENSG00000166532
hsa-mir-4420	ENSG00000112531
hsa-mir-4421	ENSG00000167654
hsa-mir-4421	ENSG00000182372
hsa-mir-4421	ENSG00000188385
hsa-mir-4422	ENSG00000196323
hsa-mir-4422	ENSG00000152749
hsa-mir-4422	ENSG00000133985
hsa-mir-4422	ENSG00000132716
hsa-mir-4422	ENSG00000110048
hsa-mir-4422	ENSG00000139372
hsa-mir-4422	ENSG00000114331
hsa-mir-4425	ENSG00000160877
hsa-mir-4425	ENSG00000170571
hsa-mir-4425	ENSG00000143157
hsa-mir-4425	ENSG00000117505
hsa-mir-4425	ENSG00000198561
hsa-mir-4425	ENSG00000180340
hsa-mir-4425	ENSG00000188997
hsa-mir-4425	ENSG00000240230
hsa-mir-4426	ENSG00000166483
hsa-mir-4427	ENSG00000156011
hsa-mir-4428	ENSG00000143549
hsa-mir-4428	ENSG00000080298
hsa-mir-4428	ENSG00000113048
hsa-mir-4428	ENSG00000084652
hsa-mir-4428	ENSG00000215475
hsa-mir-4428	ENSG00000168066
hsa-mir-4428	ENSG00000108256
hsa-mir-4428	ENSG00000090776
hsa-mir-4428	ENSG00000169057
hsa-mir-4428	ENSG00000188895
hsa-mir-4428	ENSG00000118971
hsa-mir-4429	ENSG00000172432
hsa-mir-4429	ENSG00000168300
hsa-mir-4429	ENSG00000174010
hsa-mir-4429	ENSG00000150347
hsa-mir-4429	ENSG00000166847
hsa-mir-4429	ENSG00000198042
hsa-mir-4429	ENSG00000168175
hsa-mir-4429	ENSG00000138439
hsa-mir-4429	ENSG00000205765
hsa-mir-4429	ENSG00000135316
hsa-mir-4429	ENSG00000143756
hsa-mir-4429	ENSG00000168214
hsa-mir-4429	ENSG00000170876
hsa-mir-4429	ENSG00000177485
hsa-mir-4429	ENSG00000143761
hsa-mir-4429	ENSG00000115875
hsa-mir-4429	ENSG00000164463
hsa-mir-4430	ENSG00000160991
hsa-mir-4430	ENSG00000162702
hsa-mir-4430	ENSG00000120594
hsa-mir-4430	ENSG00000189339
hsa-mir-4430	ENSG00000140479
hsa-mir-4430	ENSG00000076984
hsa-mir-4430	ENSG00000115641
hsa-mir-4430	ENSG00000120925
hsa-mir-4430	ENSG00000182463
hsa-mir-4430	ENSG00000133488
hsa-mir-4430	ENSG00000126070
hsa-mir-4430	ENSG00000119004
hsa-mir-4430	ENSG00000133030
hsa-mir-4430	ENSG00000137992
hsa-mir-4430	ENSG00000008513
hsa-mir-4430	ENSG00000130477
hsa-mir-4430	ENSG00000178385
hsa-mir-4430	ENSG00000163909
hsa-mir-4430	ENSG00000170145
hsa-mir-4430	ENSG00000165055
hsa-mir-4430	ENSG00000088888
hsa-mir-4430	ENSG00000142065
hsa-mir-4430	ENSG00000125651
hsa-mir-4430	ENSG00000254087
hsa-mir-4430	ENSG00000154229
hsa-mir-4430	ENSG00000175354
hsa-mir-4430	ENSG00000112335
hsa-mir-4430	ENSG00000143322
hsa-mir-4430	ENSG00000186470
hsa-mir-4430	ENSG00000139629
hsa-mir-4430	ENSG00000185022
hsa-mir-4430	ENSG00000101966
hsa-mir-4430	ENSG00000155850
hsa-mir-4430	ENSG00000010404
hsa-mir-4430	ENSG00000004939
hsa-mir-4430	ENSG00000105197
hsa-mir-4430	ENSG00000156675
hsa-mir-4430	ENSG00000181873
hsa-mir-4430	ENSG00000175066
hsa-mir-4430	ENSG00000107611
hsa-mir-4430	ENSG00000179909
hsa-mir-4430	ENSG00000164855
hsa-mir-4430	ENSG00000126767
hsa-mir-4434	ENSG00000118263
hsa-mir-4434	ENSG00000183723
hsa-mir-4434	ENSG00000158467
hsa-mir-4436a	ENSG00000183723
hsa-mir-4436a	ENSG00000129933
hsa-mir-4436a	ENSG00000167797
hsa-mir-4436a	ENSG00000123562
hsa-mir-4436a	ENSG00000134215
hsa-mir-4436a	ENSG00000270617
hsa-mir-4437	ENSG00000114019
hsa-mir-4437	ENSG00000124772
hsa-mir-4437	ENSG00000115107
hsa-mir-4437	ENSG00000181666
hsa-mir-4437	ENSG00000131508
hsa-mir-4437	ENSG00000154222
hsa-mir-4437	ENSG00000166326
hsa-mir-4437	ENSG00000126003
hsa-mir-4437	ENSG00000143198
hsa-mir-4437	ENSG00000133895
hsa-mir-4437	ENSG00000168137
hsa-mir-4438	ENSG00000167703
hsa-mir-4438	ENSG00000185753
hsa-mir-4438	ENSG00000144791
hsa-mir-4439	ENSG00000106554
hsa-mir-4439	ENSG00000171295
hsa-mir-4439	ENSG00000175161
hsa-mir-4439	ENSG00000155744
hsa-mir-4439	ENSG00000167562
hsa-mir-4439	ENSG00000136830
hsa-mir-4439	ENSG00000054598
hsa-mir-4440	ENSG00000148200
hsa-mir-4441	ENSG00000011347
hsa-mir-4441	ENSG00000082805
hsa-mir-4441	ENSG00000075891
hsa-mir-4441	ENSG00000130829
hsa-mir-4441	ENSG00000167778
hsa-mir-4441	ENSG00000197879
hsa-mir-4441	ENSG00000148411
hsa-mir-4441	ENSG00000257704
hsa-mir-4441	ENSG00000172831
hsa-mir-4441	ENSG00000123159
hsa-mir-4441	ENSG00000162430
hsa-mir-4441	ENSG00000125970
hsa-mir-4441	ENSG00000074054
hsa-mir-4441	ENSG00000171456
hsa-mir-4441	ENSG00000221890
hsa-mir-4441	ENSG00000181418
hsa-mir-4441	ENSG00000167685
hsa-mir-4441	ENSG00000108829
hsa-mir-4441	ENSG00000196263
hsa-mir-4441	ENSG00000125648
hsa-mir-4441	ENSG00000076356
hsa-mir-4441	ENSG00000125651
hsa-mir-4441	ENSG00000172156
hsa-mir-4441	ENSG00000057252
hsa-mir-4441	ENSG00000185359
hsa-mir-4441	ENSG00000103326
hsa-mir-4441	ENSG00000198176
hsa-mir-4441	ENSG00000135365
hsa-mir-4441	ENSG00000197256
hsa-mir-4441	ENSG00000108107
hsa-mir-4441	ENSG00000197106
hsa-mir-4441	ENSG00000117298
hsa-mir-4441	ENSG00000215021
hsa-mir-4441	ENSG00000082153
hsa-mir-4442	ENSG00000140545
hsa-mir-4443	ENSG00000171045
hsa-mir-4443	ENSG00000196230
hsa-mir-4443	ENSG00000119283
hsa-mir-4443	ENSG00000177873
hsa-mir-4443	ENSG00000161888
hsa-mir-4443	ENSG00000128872
hsa-mir-4443	ENSG00000167258
hsa-mir-4443	ENSG00000149929
hsa-mir-4443	ENSG00000152104
hsa-mir-4443	ENSG00000100106
hsa-mir-4443	ENSG00000134444
hsa-mir-4443	ENSG00000274070
hsa-mir-4443	ENSG00000242265
hsa-mir-4447	ENSG00000244687
hsa-mir-4447	ENSG00000049540
hsa-mir-4447	ENSG00000101945
hsa-mir-4447	ENSG00000175592
hsa-mir-4447	ENSG00000139998
hsa-mir-4447	ENSG00000261678
hsa-mir-4447	ENSG00000198563
hsa-mir-4447	ENSG00000133115
hsa-mir-4447	ENSG00000070808
hsa-mir-4447	ENSG00000205765
hsa-mir-4447	ENSG00000124208
hsa-mir-4447	ENSG00000178199
hsa-mir-4447	ENSG00000126903
hsa-mir-4447	ENSG00000067225
hsa-mir-4447	ENSG00000198720
hsa-mir-4447	ENSG00000130311
hsa-mir-4447	ENSG00000100403
hsa-mir-4447	ENSG00000178718
hsa-mir-4447	ENSG00000159202
hsa-mir-4447	ENSG00000205250
hsa-mir-4447	ENSG00000147065
hsa-mir-4447	ENSG00000188783
hsa-mir-4447	ENSG00000158470
hsa-mir-4447	ENSG00000172354
hsa-mir-4447	ENSG00000138083
hsa-mir-4447	ENSG00000177000
hsa-mir-4447	ENSG00000175793
hsa-mir-4447	ENSG00000084652
hsa-mir-4447	ENSG00000203879
hsa-mir-4447	ENSG00000189375
hsa-mir-4447	ENSG00000165175
hsa-mir-4447	ENSG00000274070
hsa-mir-4448	ENSG00000141576
hsa-mir-4448	ENSG00000143442
hsa-mir-4448	ENSG00000115355
hsa-mir-4448	ENSG00000081320
hsa-mir-4450	ENSG00000179134
hsa-mir-4450	ENSG00000125648
hsa-mir-4451	ENSG00000143549
hsa-mir-4451	ENSG00000198625
hsa-mir-4451	ENSG00000131242
hsa-mir-4451	ENSG00000169905
hsa-mir-4451	ENSG00000153982
hsa-mir-4451	ENSG00000204977
hsa-mir-4451	ENSG00000164292
hsa-mir-4451	ENSG00000160714
hsa-mir-4451	ENSG00000169967
hsa-mir-4451	ENSG00000011198
hsa-mir-4451	ENSG00000197249
hsa-mir-4452	ENSG00000197961
hsa-mir-4452	ENSG00000078177
hsa-mir-4455	ENSG00000109339
hsa-mir-4455	ENSG00000102781
hsa-mir-4455	ENSG00000157064
hsa-mir-4455	ENSG00000125998
hsa-mir-4455	ENSG00000130749
hsa-mir-4455	ENSG00000159592
hsa-mir-4455	ENSG00000089169
hsa-mir-4455	ENSG00000166501
hsa-mir-4455	ENSG00000197535
hsa-mir-4456	ENSG00000244687
hsa-mir-4456	ENSG00000140443
hsa-mir-4456	ENSG00000166793
hsa-mir-4456	ENSG00000124208
hsa-mir-4457	ENSG00000111704
hsa-mir-4457	ENSG00000100461
hsa-mir-4457	ENSG00000011304
hsa-mir-4457	ENSG00000146197
hsa-mir-4457	ENSG00000136830
hsa-mir-4457	ENSG00000102780
hsa-mir-4458	ENSG00000160392
hsa-mir-4458	ENSG00000100890
hsa-mir-4458	ENSG00000115234
hsa-mir-4458	ENSG00000186106
hsa-mir-4458	ENSG00000116604
hsa-mir-4458	ENSG00000180667
hsa-mir-4458	ENSG00000113569
hsa-mir-4458	ENSG00000198625
hsa-mir-4458	ENSG00000148200
hsa-mir-4458	ENSG00000148248
hsa-mir-4458	ENSG00000072501
hsa-mir-4458	ENSG00000170242
hsa-mir-4458	ENSG00000091527
hsa-mir-4458	ENSG00000173065
hsa-mir-4458	ENSG00000133193
hsa-mir-4458	ENSG00000140443
hsa-mir-4458	ENSG00000067715
hsa-mir-4458	ENSG00000150776
hsa-mir-4458	ENSG00000158604
hsa-mir-4458	ENSG00000100335
hsa-mir-4458	ENSG00000179361
hsa-mir-4458	ENSG00000136490
hsa-mir-4458	ENSG00000183762
hsa-mir-4458	ENSG00000185278
hsa-mir-4458	ENSG00000170185
hsa-mir-4458	ENSG00000198466
hsa-mir-4458	ENSG00000158615
hsa-mir-4458	ENSG00000186017
hsa-mir-4458	ENSG00000100311
hsa-mir-4458	ENSG00000110092
hsa-mir-4458	ENSG00000124762
hsa-mir-4458	ENSG00000146858
hsa-mir-4458	ENSG00000125447
hsa-mir-4458	ENSG00000176994
hsa-mir-4458	ENSG00000164284
hsa-mir-4458	ENSG00000185436
hsa-mir-4458	ENSG00000185909
hsa-mir-4458	ENSG00000084652
hsa-mir-4458	ENSG00000205765
hsa-mir-4458	ENSG00000174840
hsa-mir-4458	ENSG00000185818
hsa-mir-4458	ENSG00000165449
hsa-mir-4458	ENSG00000169016
hsa-mir-4458	ENSG00000196865
hsa-mir-4458	ENSG00000149187
hsa-mir-4458	ENSG00000122482
hsa-mir-4458	ENSG00000085063
hsa-mir-4458	ENSG00000069956
hsa-mir-4458	ENSG00000164073
hsa-mir-4458	ENSG00000125741
hsa-mir-4458	ENSG00000167548
hsa-mir-4458	ENSG00000274211
hsa-mir-4458	ENSG00000144674
hsa-mir-4458	ENSG00000197930
hsa-mir-4458	ENSG00000168795
hsa-mir-4458	ENSG00000146083
hsa-mir-4458	ENSG00000158467
hsa-mir-4458	ENSG00000168758
hsa-mir-4458	ENSG00000086712
hsa-mir-4458	ENSG00000172840
hsa-mir-4458	ENSG00000174799
hsa-mir-4458	ENSG00000076258
hsa-mir-4458	ENSG00000197943
hsa-mir-4458	ENSG00000221914
hsa-mir-4458	ENSG00000115808
hsa-mir-4458	ENSG00000137801
hsa-mir-4458	ENSG00000149948
hsa-mir-4458	ENSG00000185338
hsa-mir-4458	ENSG00000131779
hsa-mir-4458	ENSG00000134046
hsa-mir-4458	ENSG00000166900
hsa-mir-4458	ENSG00000161202
hsa-mir-4458	ENSG00000113196
hsa-mir-4458	ENSG00000119547
hsa-mir-4458	ENSG00000174021
hsa-mir-4458	ENSG00000159217
hsa-mir-4458	ENSG00000094916
hsa-mir-4458	ENSG00000129422
hsa-mir-4458	ENSG00000168495
hsa-mir-4458	ENSG00000177076
hsa-mir-4458	ENSG00000139977
hsa-mir-4458	ENSG00000188997
hsa-mir-4458	ENSG00000242265
hsa-mir-4458	ENSG00000163104
hsa-mir-4458	ENSG00000139263
hsa-mir-4458	ENSG00000253719
